ID,Name,Description,Manufacturer,Medicine Type,Unit,Category,Sub Category,Price,Purchase Price,MRP,Discount,Stock,Expiry Date,Batch Number,OTC,Prescription,Active,Created Date,Last Updated
"MED-53","LAMINO NEPHRO 7% 1","","LA RENON HEALTHCARE","","","Diabetes Care","Long-Acting Insulin","663.85","600.43","781","15","0","","1069837","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-56","SOBISIS FORTE TAB 1*15","","OTHER PRODUCTS","","","Vitamins & Supplements","Vitamin D","91.67","82.2","107.85","15","13","1/6/2027","1069593","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-96","DIAPER RASH CREAM 1","","ABBOTT LABS INDIA PVT. LTD.","","","Children's Medicine","Antifungal","76.5","0","90","15","0","1/1/2027","1061724","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-102","ALL 9 TAB 1*15","","ABBOTT LABS INDIA PVT. LTD.","","","Pain Relief","Joint Pain","227.08","223.65","267.15","15","5","1/1/2027","1061711","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-111","PULMOCEF 500 1*10.","","ABBOTT LABS INDIA PVT. LTD.","","","Skin Care","Acne Treatment","434.86","389.8","511.6","15","3","1/5/2028","1061693","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-121","SELOKEN XL 50 1*30","","ABBOTT LABS INDIA PVT. LTD.","","","Children's Medicine","wewerwer","156.06","147","183.6","15","4","1/9/2027","1061673","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 3:55:31 pm"
"MED-123","FOLITRAX 10 1*5","","ABBOTT LABS INDIA PVT. LTD.","","","Cardiovascular","Statins","120.66","54.1","141.95","15","4","1/5/2028","1061669","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-128","ALOVERA GEL PATANJALI 150G","","ABBOTT LABS INDIA PVT. LTD.","","","Allergy Relief","Antihistamines","93.5","82.86","110","15","0","1/6/2027","1061658","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-143","CEBHYDRA MOISTURINSING 250ML","","OTHER PRODUCTS","","","Vitamins & Supplements","Probiotics","636.66","507.8","749.01","15","1","1/7/2027","1061628","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-163","T KNEE HINGE XXL 1","","OTHER PRODUCTS","","","Skin Care1","Vitamin D","680","0","800","15","0","","1061588","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-168","LIVEASY BABY WIPES 1","","OTHER PRODUCTS","","","Children's Medicine","wewerwer","169.15","108","199","15","5","1/10/2027","1061576","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 7:33:06 pm"
"MED-175","T POSTURE CORRECTER S 1*1","","OTHER PRODUCTS","","","Cold & Flu","Decongestants","849.15","476.19","999","15","1","","1061561","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-180","MOVEXX SP 1*10","","OTHER PRODUCTS","","","Antibiotics","Macrolides","101.83","34.2","119.8","15","6","1/1/2027","1061551","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-182","LUBIMOIST E/D 10ML","","OTHER PRODUCTS","","","Vitamins & Supplements","Probiotics","279.62","250.64","328.97","15","4","1/1/2027","1061547","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 6:16:44 pm"
"MED-183","ISOFLAV CR 1*10","","OTHER PRODUCTS","","","Children's Medicine","Antifungal","289.43","259.4","340.5","15","3","1/7/2028","1061545","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-189","EBERNET M CREAM 15GM","","OTHER PRODUCTS","","","Antibiotics","Penicillins","333.29","298.74","392.1","15","3","1/5/2027","1061533","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-196","KNEE CAP S (ACCUSURE) S","","OTHER PRODUCTS","","","Digestive Health","Antacids","424.15","449","499","15","3","","1061517","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-218","DICLOMOL SP 1X10","","OTHER PRODUCTS","","","Digestive Health","Anti-Diarrheal","91.04","81.6","107.1","15","2","1/8/2026","1061471","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-221","GLUCORYL MP1 1X15","","OTHER PRODUCTS","","","Pain Relief","Headache Relief","163.33","146.4","192.15","15","6","1/6/2027","1061465","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-234","MYOSET TAB 1*10","","OTHER PRODUCTS","","","Diabetes Care","Oral Hypoglycemics","1827.5","1638.2","2150","15","0","1/8/2028","1061437","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-14","ROZAVEL 5 TAB 1*15","","ABBOTT LABS INDIA PVT. LTD.","","","Digestive Health","Antacids","167.41","150","196.95","15","9","1/11/2027","1061735","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-23","ISTAMET 50/1000 MG TAB 1*15","","OTHER PRODUCTS","","","Mental Health","Anxiety & Panic Care","137.7","135.75","162","15","16","1/7/2027","1081288","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-93","AKURIT 4 1*10","","OTHER PRODUCTS","","","Mental Health","Anxiety & Panic Care","9.33","8.62","10.98","15","220","1/5/2027","1067797","No","No","Yes","11/12/2025, 6:25:24 pm","16/2/2026, 10:47:53 am"
"MED-110","CEFABLAST CV 500 1X10","","ABBOTT LABS INDIA PVT. LTD.","","","Antibiotics","Penicillins","555.05","190","653","15","5","","1061695","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-113","XARELTO 10 1X7","","ABBOTT LABS INDIA PVT. LTD.","","","Cardiovascular","ACE Inhibitors","808.84","725.13","951.58","15","0","1/6/2026","1061689","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-138","TRETIN 0.5 30G","","ABBOTT LABS INDIA PVT. LTD.","","","Skin Care","Acne Treatment","145.72","171.43","171.43","15","0","1/6/2027","1061637","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-153","NEOPEPTINE SYP 100ML","","OTHER PRODUCTS","","","Vitamins & Supplements","Probiotics","147.39","132.11","173.4","15","2","1/10/2026","1061608","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-160","DIVYA MEDHA VATI 1X30","","OTHER PRODUCTS","","","Cold & Flu","Fever Reducers","53.04","51.3","62.4","15","2","","1061594","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-226","FOLVIT MB 1X15","","OTHER PRODUCTS","","","Mental Health","Anxiety & Panic Care","202.47","199.65","238.2","15","3","1/9/2026","1061455","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-233","GLYCOMET GP 1 FORTE 1*10","","OTHER PRODUCTS","","","Antibiotics","Cephalosporins","86.7","72.9","102","15","3","1/10/2027","1061439","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-237","VILDAMAC M 50/500MG TAB 1*15","","OTHER PRODUCTS","","","Cardiovascular","ACE Inhibitors","2169.41","1944.6","2552.25","15","0","1/6/2027","1061431","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-4","LACTARE CAP 1*30","","ABBOTT LABS INDIA PVT. LTD.","","","Cold & Flu","Fever Reducers","255","228.6","300","15","3","1/6/2028","1061759","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-6","NUSAM 400 1*10","Nusam 400 Tablet is an antiparasitic medicine used to treat intestinal worm infections such as roundworms, hookworms, and tapeworms. It works by killing the worms and preventing their growth in the body.","ABBOTT LABS INDIA PVT. LTD.","","12 Tablets","Skin Care","Eczema Relief","809.63","725.7","810","0","3","1/1/2027","1061755","Yes","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 5:11:48 pm"
"MED-8","SITAGLYN M 1000 1*10","","ABBOTT LABS INDIA PVT. LTD.","","","Allergy Relief","Nasal Sprays1","163.88","146.9","192.8","15","0","1/7/2027","1061750","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-24","PRAX A 75 10","","OTHER PRODUCTS","","","Skin Care","Antifungal","26.23","23.51","30.86","15","90","1/9/2027","1081254","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-30","NUROKIND D3 TAB 1*15","","OTHER PRODUCTS","","","Digestive Health","Laxatives","225.42","202.05","265.2","15","0","1/8/2026","1080976","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-39","PROTINEX CHOCO 400G","","OTHER PRODUCTS","","","Children's Medicine","Antifungal","510.64","500.4","600.75","15","4","1/10/2026","1080842","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 4:08:13 pm"
"MED-41","ULTRACET TAB 15","","OTHER PRODUCTS","","","Allergy Relief","Antihistamines","16.75","15.02","19.71","15","160","1/9/2027","1080771","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 8:36:18 pm"
"MED-49","MINIPRESS XL 5 1*30","","OTHER PRODUCTS","","","Antibiotics","Penicillins","548.76","491.7","645.6","15","3","1/6/2027","1070128","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-51","BACLOF LIQUID 100ML","","OTHER PRODUCTS","","","Skin Care","Eczema Relief","353.6","316.95","416","15","1","1/3/2027","1069895","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-71","ORCIBEST 10 1*15","","OTHER PRODUCTS","","","Cardiovascular","Beta Blockers","190.49","170.7","224.1","15","1","1/6/2027","1068977","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 6:16:44 pm"
"MED-82","CARNISURE 500 1*10","","ELDER PHARMA","","","Digestive Health","Antacids","372.13","333.6","437.8","15","6","1/6/2028","1068419","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-99","T COMMODE SEAT RAISER 1X1","","ABBOTT LABS INDIA PVT. LTD.","","","Diabetes Care","Oral Hypoglycemics","2210","1238.1","2600","15","0","","1061717","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-178","LAXOLITE SYP 200ML 1","","OTHER PRODUCTS","","","Skin Care","Acne Treatment","345.18","309.87","406.09","15","12","1/5/2027","1061555","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 3:00:36 pm"
"MED-201","ZEVERT 24 1X14","","OTHER PRODUCTS","","","Vitamins & Supplements","Vitamin D","235.86","211.4","277.48","15","3","1/6/2027","1061508","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-232","WALAMYCIN SYP 30ML","","OTHER PRODUCTS","","","Allergy Relief","Nasal Sprays1","54.59","48.93","64.22","15","3","1/1/2027","1061441","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-9","GLUCRETA GM 1000 1*10","","ABBOTT LABS INDIA PVT. LTD.","","","Cold & Flu","Fever Reducers","140.17","125.6","164.9","15","0","1/5/2027","1061748","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-18","CORCIUM K2 1*15","","ABBOTT LABS INDIA PVT. LTD.","","","Diabetes Care","Oral Hypoglycemics","390.53","350.1","459.45","15","3","1/1/2027","1061727","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-47","SUGER FREE GOLD 100 100","","OTHER PRODUCTS","","","Mental Health","Anxiety & Panic Care","130.9","126.13","154","15","0","1/1/2027","1070197","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 3:55:31 pm"
"MED-50","PENTANERV 300 10","sdfasfs","OTHER PRODUCTS","","","Vitamins & Supplements","Omega-3 Fatty Acids","22.15","19.86","26.06","15","60","1/2/2027","1069958","Yes","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-58","NICARDIA RETARD 20MG TAB 1*15","","OTHER PRODUCTS","","","Skin Care","Acne Treatment","123.42","110.7","145.2","15","0","1/2/2027","1069498","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-62","BEVON SYP 200ML","","OTHER PRODUCTS","","","Diabetes Care","Oral Hypoglycemics","160.49","143.86","188.81","15","3","1/10/2026","1069312","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-95","GLUTAHENZ SACHT 15g","","OTHER PRODUCTS","","","Pain Relief","Joint Pain","167.35","150.02","196.88","15","40","1/9/2027","1067741","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-103","TRICINOD 10/12.5 1*15","","ABBOTT LABS INDIA PVT. LTD.","","","Allergy Relief","Nasal Sprays1","275.78","247.2","324.45","15","4","1/12/2026","1061709","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-116","MATILDA FORTE 1*15","","ABBOTT LABS INDIA PVT. LTD.","","","Pain Relief","Headache Relief","354.83","318","417.45","15","6","1/9/2026","1061683","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-120","GABAGESIC NT 400 1*15","Gabagesic 100 mg Tablet is used to treat nerve pain and epilepsy (seizures). It also helps with fibromyalgia and restless legs syndrome (an urge to move the legs due to discomfort). Nerve pain happens when the nerves are damaged or irritated. Epilepsy is a brain condition that causes repeated seizures due to abnormal brain activity.","ABBOTT LABS INDIA PVT. LTD.","","10 Tablets","Vitamins & Supplements","Multivitamins","342.47","306.9","402.9","15","10","1/4/2027","1061675","Yes","Yes","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-132","MEDOHAR GUGLU BAIDHNATH 1X1","","ABBOTT LABS INDIA PVT. LTD.","","","Skin Care","Acne Treatment","204.85","200.83","241","15","1","","1061650","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-137","ROCKSHIELD GEL 1","","ABBOTT LABS INDIA PVT. LTD.","","","Diabetes Care","Long-Acting Insulin","493","393.22","580","15","1","1/6/2027","1061640","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-150","PIRITON CS SYP 1X1","","OTHER PRODUCTS","","","Mental Health","Anxiety & Panic Care","120.25","107.78","141.47","15","0","","1061614","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-174","T D11 KNEE IMMOBLISER 19 1*1","","OTHER PRODUCTS","","","Vitamins & Supplements","Vitamin D","1155.15","647.14","1359","15","1","","1061563","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-184","FORACORT G SYNCOBREATH INH 1*1","","OTHER PRODUCTS","","","Digestive Health","Antacids","828.35","742.5","974.53","15","5","1/7/2027","1061543","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-195","KNEE CAP L (ACCUSURE) L","","OTHER PRODUCTS","","","Pain Relief","Joint Pain","381.65","449","449","15","3","","1061518","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-229","OLMY D 20MG 1*10","","OTHER PRODUCTS","","","Cold & Flu","Fever Reducers","178.16","159.7","209.6","15","5","1/4/2027","1061448","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 1:03:18 pm"
"MED-231","GABAPIN SR 450 1X10","","OTHER PRODUCTS","","","Cold & Flu","Decongestants","482.97","420","568.2","15","13","1/2/2028","1061444","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-32","SUSTINA P 200SR 1*10","","TTK PHARMA","","","Skin Care","Eczema Relief","437.75","367.9","515","15","5","1/2/2027","1080961","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-48","AUGMENTIN DUO 1000 1*10","","OTHER PRODUCTS","","","Cold & Flu","Fever Reducers","527.09","472.5","620.1","15","5","1/8/2026","1070132","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-55","SOBISIS TAB 1X15","","OTHER PRODUCTS","","","Skin Care","Eczema Relief","58.14","52.2","68.4","15","5","1/12/2026","1069595","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-57","STALOPAM LITE 1*10","","OTHER PRODUCTS","","","Skin Care1","Vitamin D","176.97","148.7","208.2","15","0","1/6/2027","1069526","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-73","DAXID 25 1X15","","OTHER PRODUCTS","","","Mental Health","Anxiety & Panic Care","106.59","95.55","125.4","15","2","1/12/2027","1068891","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-114","SUCRAL ANO 1*1","","ABBOTT LABS INDIA PVT. LTD.","","","Vitamins & Supplements","Vitamin D","119.54","107.14","140.63","15","4","1/7/2027","1061687","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-118","METSMALL 500 1*30","","ABBOTT LABS INDIA PVT. LTD.","","","Digestive Health","Laxatives","54.83","48.9","64.5","15","4","1/6/2028","1061679","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-148","NOVAMOX 500 CAP 1X15","","OTHER PRODUCTS","","","Children's Medicine","Antifungal","98.56","88.35","115.95","15","10","1/10/2026","1061618","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-149","FORCAN 150 1*4","","OTHER PRODUCTS","","","Antibiotics","Penicillins","43.79","39.28","51.52","15","0","1/10/2026","1061616","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 11:05:59 am"
"MED-158","NIVEA ALOE HYD BODY LOTION 1","","OTHER PRODUCTS","","","Children's Medicine","wewerwer","84.15","74.25","99","15","1","","1061598","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-164","HOT WATER BAG ELECTRIC LIVEASY 1","","OTHER PRODUCTS","","","Skin Care","Antifungal","594.15","140","699","15","5","1/10/2029","1061585","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-192","TAMGRESS 0.4 TAB 1*10","","OTHER PRODUCTS","","","Cold & Flu","Fever Reducers","110.76","99.3","130.3","15","0","1/9/2027","1061527","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-213","VIGORA 50 1X4","","OTHER PRODUCTS","","","Antibiotics","Macrolides","68.1","8","80.12","15","12","1/4/2028","1061482","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 12:13:32 am"
"MED-225","GLYCOHEAL 2 RESP 5 PCS 5PCS","","OTHER PRODUCTS","","","Antibiotics","Penicillins","238","200","280","15","10","1/7/2027","1061457","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2","SOTRET 20 1*10","","ABBOTT LABS INDIA PVT. LTD.","","","Mental Health","Anxiety & Panic Care","281.27","252.1","330.9","15","3","1/9/2027","1061763","No","Yes","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-46","METOLAR XR 12.5 1*15","","OTHER PRODUCTS","","","Cold & Flu","Decongestants","76.25","64.95","89.7","15","8","1/1/2027","1070264","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-78","ARACHITOL NANO SOLUTION 1","","OTHER PRODUCTS","","","Mental Health","Anxiety & Panic Care","91.9","82.38","108.12","15","63","1/1/2027","1068544","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 3:53:42 pm"
"MED-88","TESS GEL 5g 1","","OTHER PRODUCTS","","","Pain Relief","Headache Relief","86.78","77.78","102.09","15","1","1/3/2027","1068104","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-104","NEXIRON LP 1*10","","ABBOTT LABS INDIA PVT. LTD.","","","Pain Relief","Muscle Pain","0","0","0","0","0","","1061707","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-105","ZOCON E/D 1*1","","ABBOTT LABS INDIA PVT. LTD.","","","Vitamins & Supplements","Probiotics","73.64","66","86.63","15","3","1/6/2027","1061705","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-141","T COMMODE CHAIR ERGO 1X1","","ABBOTT LABS INDIA PVT. LTD.","","","Digestive Health","Laxatives","2207.45","1236.67","2597","15","2","","1061633","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-181","LYSATONE PLUS SYP 1*1","","OTHER PRODUCTS","","","Cardiovascular","ACE Inhibitors","168.54","151.07","198.28","15","2","1/8/2027","1061549","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-203","NEBILONG 5 1X15","","OTHER PRODUCTS","","","Antibiotics","Penicillins","192.02","172.2","225.9","15","7","1/3/2027","1061504","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-207","PREVA GOLD 1*15","","OTHER PRODUCTS","","","Vitamins & Supplements","Omega-3 Fatty Acids","213.95","191.85","251.7","15","1","1/12/2026","1061494","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-212","MIQNAF TAB 1*6","Miqnaf Tablet is a new-generation antibiotic used to treat bacterial infections like lung infections (pneumonia). It works by stopping the growth of infection-causing bacteria and stays longer in lung tissues, allowing shorter and more effective treatment.
","OTHER PRODUCTS","","10 Tablets","Vitamins & Supplements","Multivitamins","2390.63","2142.84","2812.5","15","3","1/1/2027","1061484","Yes","Yes","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-224","CLONAFIT BETA 1X10","","OTHER PRODUCTS","","","Skin Care1","Vitamin D","56.02","50.2","65.9","15","4","1/5/2026","1061459","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 8:53:09 pm"
"MED-10","MAXGALIN ER 75 1X10","zxxvdgdf","ABBOTT LABS INDIA PVT. LTD.","","","Pain Relief","Joint Pain","192.95","162.1","227","15","4","1/2/2028","1061746","Yes","Yes","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-36","BENADRYL DR SYP 100ML","","OTHER PRODUCTS","","","Diabetes Care","Rapid-Acting Insulin","117.3","108.62","138","15","2","1/4/2027","1080900","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-38","VITOMIN D3 DROP 30ML","","OTHER PRODUCTS","","","Skin Care","Eczema Relief","69.87","27.6","82.2","15","4","1/8/2026","1080859","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-42","URIKIND KM SACHET 1","","OTHER PRODUCTS","","","Diabetes Care","Long-Acting Insulin","35.7","28.19","42","15","30","1/6/2027","1070613","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
